0,10,4,3,0,-1.781475,0,0,20.799999,1646915152.37425,Agac,Thu Mar 10 15:25:52 2022
0,11,4,0,0.087902,-0.032628,0,0,26.4,1646915152.47421,Agac,Thu Mar 10 15:25:52 2022
0,11,4,1,-0.052741,-0.077522,0,0,26.4,1646915152.47421,Agac,Thu Mar 10 15:25:52 2022
0,11,4,2,0,-0.937618,0,0,44.700001,1646915152.47421,Agac,Thu Mar 10 15:25:52 2022
0,11,4,3,0,-1.781475,0,0,21,1646915152.47421,Agac,Thu Mar 10 15:25:52 2022
0,12,4,0,0.087902,-0.032628,0,0,25,1646915152.57413,Agac,Thu Mar 10 15:25:52 2022
0,12,4,1,-0.052741,-0.077522,0,0,25,1646915152.57413,Agac,Thu Mar 10 15:25:52 2022
0,12,4,2,0,-0.937618,0,0,42.900002,1646915152.57413,Agac,Thu Mar 10 15:25:52 2022
0,12,4,3,0,-1.781475,0,0,21.1,1646915152.57413,Agac,Thu Mar 10 15:25:52 2022
0,13,4,0,0.087902,-0.032628,0,0,24.700001,1646915152.67418,Agac,Thu Mar 10 15:25:52 2022
0,13,4,1,-0.052741,-0.077522,0,0,24.700001,1646915152.67418,Agac,Thu Mar 10 15:25:52 2022
0,13,4,2,0,-0.937618,0,0,42.299999,1646915152.67418,Agac,Thu Mar 10 15:25:52 2022
0,13,4,3,0,-1.781475,0,0,21.1,1646915152.67418,Agac,Thu Mar 10 15:25:52 2022
0,14,6,0,0.087902,-0.032628,0,0,24.700001,1646915152.77423,Agac,Thu Mar 10 15:25:52 2022
0,14,6,1,-0.052741,-0.077522,0,0,24.700001,1646915152.77423,Agac,Thu Mar 10 15:25:52 2022
0,14,6,2,0,-0.937618,0,0,42.400002,1646915152.77423,Agac,Thu Mar 10 15:25:52 2022
0,14,6,3,0,-1.781475,0,0,21.1,1646915152.77423,Agac,Thu Mar 10 15:25:52 2022
0,14,6,4,-0.703214,-1.325163,0,0.242756,23.299999,1646915152.77423,Agac,Thu Mar 10 15:25:52 2022
0,14,6,5,-0.922968,-1.356635,0,-0.364135,24.700001,1646915152.77423,Agac,Thu Mar 10 15:25:52 2022
0,15,4,0,0.087902,-0.032628,0,0,25.1,1646915152.87409,Agac,Thu Mar 10 15:25:52 2022
0,15,4,1,-0.052741,-0.077522,0,0,25.1,1646915152.87409,Agac,Thu Mar 10 15:25:52 2022
0,15,4,2,0,-0.937618,0,0,43.599998,1646915152.87409,Agac,Thu Mar 10 15:25:52 2022
0,15,4,3,0,-1.781475,0,0,21.200001,1646915152.87409,Agac,Thu Mar 10 15:25:52 2022
0,16,4,0,0.087902,-0.032628,0,0,27.5,1646915152.97405,Agac,Thu Mar 10 15:25:52 2022
0,16,4,1,-0.052741,-0.077522,0,0,27.5,1646915152.97405,Agac,Thu Mar 10 15:25:52 2022
0,16,4,2,0,-0.937618,0,0,45.5,1646915152.97405,Agac,Thu Mar 10 15:25:52 2022
